Order_ID,Date,Order_Time,Customer_ID,Customer_Type,Product,Category,Quantity,Unit_Price,Cost,Discount,Revenue,Profit,Payment_Method,Restaurant_Location
8250,2024-06-11,19:55:00,CUSTOMER_361,VIP,Grilled Chicken,Main Dishes,2,11.67,6.82,10,21.01,7.37,Cash,Beach
8251,2024-03-05,16:35:00,CUSTOMER_134,Returning,Fish Tacos,Tacos,1,8.33,4.23,10,7.5,3.27,Card,Beach
8252,2024-02-27,22:56:00,CUSTOMER_46,VIP,Chicken Tacos,Tacos,4,7.78,4.99,10,28.01,8.05,Card,Downtown
8253,2025-02-24,21:05:00,CUSTOMER_410,VIP,Hamburger,Main Dishes,3,9.44,5.68,0,28.32,11.28,Cash,Downtown
8254,2025-06-03,19:18:00,CUSTOMER_849,VIP,Grilled Chicken,Main Dishes,1,11.67,7.57,5,11.09,3.52,Transfer,Downtown
8255,2024-01-01,22:22:00,CUSTOMER_143,New,Chicken Tacos,Tacos,4,7.78,5.03,5,29.56,9.44,Card,Beach
8256,2024-02-22,14:57:00,CUSTOMER_222,New,Brownie,Desserts,3,5.0,2.64,15,12.75,4.83,Card,Downtown
8257,2024-07-27,13:14:00,CUSTOMER_994,VIP,Orange Juice,Drinks,1,3.89,2.49,5,3.7,1.21,Cash,Beach
8258,2025-07-12,10:53:00,CUSTOMER_381,Returning,Grilled Fish Fillet,Seafood,5,13.33,5.64,5,63.32,35.12,Transfer,Mall
8259,2024-08-08,14:41:00,CUSTOMER_525,Returning,Brownie,Desserts,3,5.0,2.69,10,13.5,5.43,Card,Beach
8260,2025-07-31,10:38:00,CUSTOMER_153,New,Grilled Chicken,Main Dishes,1,11.67,7.23,15,9.92,2.69,Card,Beach
8261,2025-06-28,15:00:00,CUSTOMER_545,Returning,Ice Cream,Desserts,3,3.89,2.52,10,10.5,2.94,Cash,Downtown
8262,2024-06-16,18:45:00,CUSTOMER_887,VIP,Flan,Desserts,4,4.44,2.2,15,15.1,6.3,Cash,Mall
8263,2024-05-06,20:43:00,CUSTOMER_213,VIP,Chicken Tacos,Tacos,1,7.78,4.34,20,6.22,1.88,Cash,Beach
8264,2025-07-07,15:03:00,CUSTOMER_104,New,Nachos,Appetizers,2,7.22,4.59,15,12.27,3.09,Transfer,Mall
8265,2024-05-05,14:32:00,CUSTOMER_741,Returning,Flan,Desserts,1,4.44,3.08,10,4.0,0.92,Cash,Downtown
8266,2025-01-18,15:33:00,CUSTOMER_864,New,Hamburger,Main Dishes,1,9.44,4.58,0,9.44,4.86,Card,Downtown
8267,2024-02-11,13:16:00,CUSTOMER_836,Returning,Grilled Fish Fillet,Seafood,4,13.33,7.05,15,45.32,17.12,Cash,Downtown
8268,2025-12-03,13:04:00,CUSTOMER_491,VIP,Flan,Desserts,2,4.44,3.02,10,7.99,1.95,Cash,Mall
8269,2025-07-29,18:59:00,CUSTOMER_947,Returning,Shrimp Tacos,Tacos,3,10.0,6.48,0,30.0,10.56,Cash,Beach
8270,2025-11-14,15:35:00,CUSTOMER_329,VIP,Grilled Fish Fillet,Seafood,1,13.33,8.87,0,13.33,4.46,Transfer,Downtown
8271,2024-03-07,21:27:00,CUSTOMER_288,New,Cheesecake,Desserts,4,6.11,3.41,5,23.22,9.58,Card,Mall
8272,2025-10-16,16:07:00,CUSTOMER_814,Returning,Shrimp Cocktail,Seafood,4,12.78,8.7,20,40.9,6.1,Cash,Mall
8273,2024-08-15,19:24:00,CUSTOMER_937,Returning,Soda,Drinks,2,2.5,1.2,15,4.25,1.85,Cash,Beach
8274,2025-10-28,15:41:00,CUSTOMER_809,New,Lemonade,Drinks,1,3.33,2.1,20,2.66,0.56,Transfer,Mall
8275,2025-11-05,17:46:00,CUSTOMER_776,New,Fish Soup,Seafood,4,10.0,6.9,15,34.0,6.4,Transfer,Downtown
8276,2025-04-21,22:05:00,CUSTOMER_904,VIP,Iced Tea,Drinks,2,3.06,1.79,0,6.12,2.54,Transfer,Mall
8277,2024-05-02,20:58:00,CUSTOMER_986,VIP,Steak Plate,Main Dishes,3,17.78,9.85,5,50.67,21.12,Cash,Downtown
8278,2025-04-13,17:29:00,CUSTOMER_469,Returning,Hamburger,Main Dishes,5,9.44,3.94,20,37.76,18.06,Transfer,Mall
8279,2024-06-16,10:27:00,CUSTOMER_102,VIP,Cheesecake,Desserts,5,6.11,3.39,15,25.97,9.02,Cash,Mall
8280,2024-04-25,15:42:00,CUSTOMER_42,Returning,Guacamole,Appetizers,3,5.56,2.48,20,13.34,5.9,Transfer,Downtown
8281,2025-01-28,22:00:00,CUSTOMER_283,Returning,Nachos,Appetizers,3,7.22,3.64,15,18.41,7.49,Cash,Beach
8282,2024-03-01,11:19:00,CUSTOMER_694,Returning,Onion Rings,Appetizers,4,5.0,2.94,15,17.0,5.24,Cash,Downtown
8283,2025-01-15,22:22:00,CUSTOMER_883,Returning,Chicken Sandwich,Main Dishes,4,8.89,4.05,20,28.45,12.25,Transfer,Beach
8284,2024-01-10,18:44:00,CUSTOMER_113,New,Steak Plate,Main Dishes,2,17.78,12.12,0,35.56,11.32,Cash,Downtown
8285,2025-10-13,20:00:00,CUSTOMER_40,New,Cheesecake,Desserts,3,6.11,2.85,15,15.58,7.03,Transfer,Beach
8286,2024-08-18,18:32:00,CUSTOMER_386,Returning,Shrimp Tacos,Tacos,3,10.0,6.33,20,24.0,5.01,Transfer,Mall
8287,2025-12-13,15:06:00,CUSTOMER_850,New,Shrimp Cocktail,Seafood,1,12.78,5.52,0,12.78,7.26,Card,Downtown
8288,2025-06-15,18:26:00,CUSTOMER_620,New,Nachos,Appetizers,4,7.22,3.91,0,28.88,13.24,Card,Beach
8289,2025-07-23,10:24:00,CUSTOMER_860,New,Steak Plate,Main Dishes,1,17.78,9.84,5,16.89,7.05,Card,Mall
8290,2024-03-30,14:18:00,CUSTOMER_820,New,Coffee,Drinks,1,2.78,1.45,10,2.5,1.05,Transfer,Downtown
8291,2025-03-15,10:46:00,CUSTOMER_331,Returning,Guacamole,Appetizers,1,5.56,3.55,5,5.28,1.73,Transfer,Beach
8292,2024-06-03,21:11:00,CUSTOMER_690,VIP,Onion Rings,Appetizers,3,5.0,2.28,20,12.0,5.16,Cash,Beach
8293,2025-03-13,10:39:00,CUSTOMER_847,VIP,Grilled Chicken,Main Dishes,1,11.67,7.09,5,11.09,4.0,Transfer,Downtown
8294,2024-04-06,10:16:00,CUSTOMER_809,VIP,Cheesecake,Desserts,1,6.11,3.52,0,6.11,2.59,Transfer,Beach
8295,2025-04-18,12:10:00,CUSTOMER_157,New,Cheese Fries,Appetizers,1,6.67,3.45,10,6.0,2.55,Card,Beach
8296,2025-08-08,14:49:00,CUSTOMER_881,New,Iced Tea,Drinks,4,3.06,1.67,5,11.63,4.95,Card,Beach
8297,2024-04-22,11:56:00,CUSTOMER_874,Returning,Pasta Alfredo,Main Dishes,1,12.22,6.49,0,12.22,5.73,Card,Beach
8298,2025-07-18,16:55:00,CUSTOMER_44,New,Cheese Fries,Appetizers,4,6.67,3.17,5,25.35,12.67,Transfer,Beach
8299,2024-03-06,19:35:00,CUSTOMER_896,New,Shrimp Tacos,Tacos,1,10.0,5.22,15,8.5,3.28,Card,Beach
8300,2024-07-16,20:52:00,CUSTOMER_487,Returning,Cheese Fries,Appetizers,4,6.67,2.89,10,24.01,12.45,Transfer,Beach
8301,2024-08-29,12:33:00,CUSTOMER_643,Returning,Steak Plate,Main Dishes,2,17.78,11.46,20,28.45,5.53,Transfer,Mall
8302,2025-06-17,21:33:00,CUSTOMER_460,New,Cheesecake,Desserts,3,6.11,3.86,5,17.41,5.83,Transfer,Downtown
8303,2024-07-18,19:06:00,CUSTOMER_862,VIP,Orange Juice,Drinks,2,3.89,1.83,10,7.0,3.34,Transfer,Beach
8304,2025-03-28,12:13:00,CUSTOMER_150,VIP,Grilled Chicken,Main Dishes,1,11.67,6.24,15,9.92,3.68,Transfer,Downtown
8305,2024-07-13,13:17:00,CUSTOMER_863,VIP,Flan,Desserts,1,4.44,1.79,20,3.55,1.76,Cash,Beach
8306,2025-10-08,19:56:00,CUSTOMER_624,Returning,Brownie,Desserts,1,5.0,2.56,0,5.0,2.44,Transfer,Mall
8307,2025-05-23,17:57:00,CUSTOMER_564,New,Iced Tea,Drinks,1,3.06,1.65,10,2.75,1.1,Card,Mall
8308,2025-03-31,21:18:00,CUSTOMER_144,New,Nachos,Appetizers,1,7.22,3.47,0,7.22,3.75,Card,Beach
8309,2025-01-29,13:54:00,CUSTOMER_426,New,Onion Rings,Appetizers,5,5.0,2.95,15,21.25,6.5,Card,Downtown
8310,2024-02-18,21:51:00,CUSTOMER_357,VIP,Fish Soup,Seafood,4,10.0,6.79,0,40.0,12.84,Transfer,Beach
8311,2025-05-11,20:03:00,CUSTOMER_108,New,Grilled Chicken,Main Dishes,5,11.67,6.36,0,58.35,26.55,Card,Mall
8312,2024-03-26,20:57:00,CUSTOMER_681,VIP,Mixed Tacos,Tacos,5,10.56,5.18,15,44.88,18.98,Transfer,Downtown
8313,2025-05-22,13:06:00,CUSTOMER_485,VIP,Soda,Drinks,1,2.5,1.61,15,2.12,0.51,Card,Mall
8314,2025-10-27,17:10:00,CUSTOMER_43,VIP,Chicken Sandwich,Main Dishes,5,8.89,4.08,10,40.01,19.61,Cash,Mall
8315,2024-07-10,12:30:00,CUSTOMER_363,VIP,Shrimp Tacos,Tacos,3,10.0,5.92,15,25.5,7.74,Card,Mall
8316,2024-03-01,19:59:00,CUSTOMER_548,New,Flan,Desserts,2,4.44,2.34,10,7.99,3.31,Cash,Mall
8317,2025-06-07,13:42:00,CUSTOMER_14,VIP,Grilled Chicken,Main Dishes,5,11.67,7.99,15,49.6,9.65,Card,Downtown
8318,2025-12-14,11:50:00,CUSTOMER_464,Returning,Ice Cream,Desserts,4,3.89,1.9,20,12.45,4.85,Card,Downtown
8319,2025-09-05,15:07:00,CUSTOMER_203,New,Fish Tacos,Tacos,1,8.33,5.75,5,7.91,2.16,Card,Mall
8320,2025-12-05,12:27:00,CUSTOMER_242,Returning,Chicken Tacos,Tacos,1,7.78,3.49,15,6.61,3.12,Transfer,Downtown
8321,2024-08-01,19:47:00,CUSTOMER_583,VIP,Chicken Sandwich,Main Dishes,5,8.89,5.9,5,42.23,12.73,Transfer,Downtown
8322,2024-11-26,15:56:00,CUSTOMER_358,VIP,Iced Tea,Drinks,1,3.06,1.52,10,2.75,1.23,Card,Mall
8323,2025-07-01,13:30:00,CUSTOMER_348,Returning,Flan,Desserts,3,4.44,2.89,20,10.66,1.99,Card,Beach
8324,2025-05-31,16:49:00,CUSTOMER_993,New,Orange Juice,Drinks,3,3.89,2.65,10,10.5,2.55,Transfer,Beach
8325,2024-03-15,12:07:00,CUSTOMER_527,New,Shrimp Tacos,Tacos,3,10.0,6.15,5,28.5,10.05,Transfer,Beach
8326,2024-07-17,11:26:00,CUSTOMER_727,Returning,Shrimp Cocktail,Seafood,1,12.78,8.27,20,10.22,1.95,Cash,Mall
8327,2024-07-05,12:30:00,CUSTOMER_550,Returning,Mixed Tacos,Tacos,5,10.56,6.7,20,42.24,8.74,Cash,Mall
8328,2025-01-28,16:06:00,CUSTOMER_595,VIP,Grilled Fish Fillet,Seafood,1,13.33,6.53,5,12.66,6.13,Cash,Mall
8329,2025-03-18,19:08:00,CUSTOMER_64,VIP,Shrimp Aguachile,Seafood,2,13.89,7.59,15,23.61,8.43,Cash,Mall
8330,2025-03-10,22:33:00,CUSTOMER_992,Returning,Shrimp Aguachile,Seafood,2,13.89,6.51,20,22.22,9.2,Card,Mall
8331,2024-04-30,13:08:00,CUSTOMER_501,New,Brownie,Desserts,3,5.0,3.31,20,12.0,2.07,Card,Mall
8332,2024-02-24,19:53:00,CUSTOMER_367,New,Shrimp Aguachile,Seafood,1,13.89,6.81,10,12.5,5.69,Cash,Downtown
8333,2025-08-18,16:06:00,CUSTOMER_359,New,Garlic Shrimp,Seafood,4,15.56,6.89,0,62.24,34.68,Transfer,Downtown
8334,2025-02-23,14:42:00,CUSTOMER_584,New,Lemonade,Drinks,2,3.33,1.37,20,5.33,2.59,Cash,Downtown
8335,2025-05-14,11:58:00,CUSTOMER_323,Returning,Orange Juice,Drinks,5,3.89,2.3,10,17.5,6.0,Cash,Mall
8336,2025-08-15,14:01:00,CUSTOMER_937,Returning,Orange Juice,Drinks,1,3.89,1.83,15,3.31,1.48,Card,Mall
8337,2024-10-17,13:36:00,CUSTOMER_773,New,Steak Tacos,Tacos,4,8.89,4.57,10,32.0,13.72,Transfer,Downtown
8338,2025-06-27,14:17:00,CUSTOMER_833,VIP,Steak Plate,Main Dishes,1,17.78,11.4,15,15.11,3.71,Transfer,Downtown
8339,2025-01-02,19:27:00,CUSTOMER_301,New,Onion Rings,Appetizers,4,5.0,2.65,5,19.0,8.4,Transfer,Beach
8340,2024-01-20,12:53:00,CUSTOMER_709,New,Shrimp Tacos,Tacos,3,10.0,5.98,15,25.5,7.56,Transfer,Beach
8341,2024-02-18,14:24:00,CUSTOMER_315,VIP,Garlic Shrimp,Seafood,1,15.56,7.39,15,13.23,5.84,Transfer,Beach
8342,2024-07-22,21:04:00,CUSTOMER_263,New,Guacamole,Appetizers,5,5.56,2.98,10,25.02,10.12,Transfer,Mall
8343,2025-07-10,20:35:00,CUSTOMER_144,VIP,Hamburger,Main Dishes,1,9.44,6.47,15,8.02,1.55,Cash,Beach
8344,2024-01-13,15:01:00,CUSTOMER_599,VIP,Steak Tacos,Tacos,1,8.89,4.55,15,7.56,3.01,Cash,Beach
8345,2024-11-12,20:31:00,CUSTOMER_302,New,Nachos,Appetizers,3,7.22,4.65,10,19.49,5.54,Transfer,Downtown
8346,2024-10-10,20:41:00,CUSTOMER_451,New,Lemonade,Drinks,5,3.33,1.6,5,15.82,7.82,Cash,Downtown
8347,2024-01-08,12:45:00,CUSTOMER_696,Returning,Chicken Tacos,Tacos,1,7.78,3.68,10,7.0,3.32,Cash,Downtown
8348,2025-08-09,15:56:00,CUSTOMER_14,New,Nachos,Appetizers,3,7.22,2.97,10,19.49,10.58,Cash,Downtown
8349,2024-11-17,22:28:00,CUSTOMER_72,New,Fish Soup,Seafood,1,10.0,4.62,5,9.5,4.88,Cash,Downtown
8350,2025-02-03,19:56:00,CUSTOMER_878,VIP,Steak Tacos,Tacos,5,8.89,5.84,15,37.78,8.58,Transfer,Mall
8351,2025-07-12,14:44:00,CUSTOMER_541,VIP,Flan,Desserts,2,4.44,1.97,0,8.88,4.94,Transfer,Downtown
8352,2024-02-09,22:58:00,CUSTOMER_83,Returning,Iced Tea,Drinks,5,3.06,1.55,10,13.77,6.02,Cash,Beach
8353,2025-03-05,22:17:00,CUSTOMER_53,New,Steak Plate,Main Dishes,4,17.78,10.23,20,56.9,15.98,Cash,Beach
8354,2025-07-10,12:45:00,CUSTOMER_707,Returning,Lemonade,Drinks,2,3.33,1.86,20,5.33,1.61,Transfer,Beach
8355,2024-04-11,20:21:00,CUSTOMER_152,New,Mixed Tacos,Tacos,2,10.56,5.25,5,20.06,9.56,Transfer,Mall
8356,2024-02-12,20:09:00,CUSTOMER_504,VIP,Shrimp Tacos,Tacos,4,10.0,4.05,5,38.0,21.8,Cash,Beach
8357,2025-06-25,14:13:00,CUSTOMER_602,Returning,Grilled Fish Fillet,Seafood,3,13.33,5.43,20,31.99,15.7,Transfer,Downtown
8358,2025-09-16,22:19:00,CUSTOMER_511,Returning,Soda,Drinks,5,2.5,1.66,20,10.0,1.7,Transfer,Mall
8359,2025-11-21,19:06:00,CUSTOMER_190,New,Fish Soup,Seafood,1,10.0,5.3,20,8.0,2.7,Cash,Downtown
8360,2024-07-29,20:35:00,CUSTOMER_607,New,Cheesecake,Desserts,1,6.11,3.95,0,6.11,2.16,Card,Mall
8361,2025-04-21,13:31:00,CUSTOMER_105,VIP,Orange Juice,Drinks,1,3.89,2.05,10,3.5,1.45,Transfer,Downtown
8362,2024-12-14,12:15:00,CUSTOMER_50,Returning,Lemonade,Drinks,1,3.33,2.09,20,2.66,0.57,Card,Beach
8363,2025-01-13,20:17:00,CUSTOMER_498,Returning,Ceviche,Seafood,3,12.22,5.5,15,31.16,14.66,Cash,Beach
8364,2025-04-21,21:15:00,CUSTOMER_885,New,Cheesecake,Desserts,2,6.11,4.18,15,10.39,2.03,Cash,Mall
8365,2024-11-15,19:21:00,CUSTOMER_205,VIP,Fish Soup,Seafood,5,10.0,6.67,20,40.0,6.65,Transfer,Mall
8366,2025-10-19,19:01:00,CUSTOMER_643,New,Orange Juice,Drinks,2,3.89,2.55,0,7.78,2.68,Cash,Mall
8367,2024-07-27,19:36:00,CUSTOMER_711,VIP,Onion Rings,Appetizers,4,5.0,2.81,5,19.0,7.76,Transfer,Beach
8368,2024-09-24,15:48:00,CUSTOMER_87,VIP,Guacamole,Appetizers,5,5.56,3.42,0,27.8,10.7,Transfer,Downtown
8369,2024-03-09,21:40:00,CUSTOMER_72,New,Cheese Fries,Appetizers,4,6.67,4.29,20,21.34,4.18,Cash,Downtown
8370,2025-12-23,22:35:00,CUSTOMER_991,VIP,Orange Juice,Drinks,5,3.89,1.7,10,17.5,9.0,Card,Mall
8371,2025-08-14,18:40:00,CUSTOMER_881,New,Soda,Drinks,3,2.5,1.02,20,6.0,2.94,Card,Mall
8372,2024-11-22,10:19:00,CUSTOMER_122,Returning,Cheese Fries,Appetizers,3,6.67,4.0,10,18.01,6.01,Cash,Downtown
8373,2024-02-02,12:13:00,CUSTOMER_557,VIP,Shrimp Tacos,Tacos,3,10.0,5.11,10,27.0,11.67,Card,Mall
8374,2024-06-18,19:41:00,CUSTOMER_737,VIP,Hamburger,Main Dishes,4,9.44,5.41,0,37.76,16.12,Cash,Mall
8375,2025-02-21,12:48:00,CUSTOMER_657,Returning,Steak Tacos,Tacos,3,8.89,4.76,10,24.0,9.72,Transfer,Downtown
8376,2025-06-09,16:48:00,CUSTOMER_507,New,Mixed Tacos,Tacos,2,10.56,5.71,10,19.01,7.59,Card,Downtown
8377,2024-07-07,11:25:00,CUSTOMER_420,Returning,Shrimp Cocktail,Seafood,1,12.78,8.59,15,10.86,2.27,Card,Beach
8378,2024-01-25,12:29:00,CUSTOMER_343,VIP,Guacamole,Appetizers,2,5.56,2.33,0,11.12,6.46,Transfer,Downtown
8379,2025-09-10,12:02:00,CUSTOMER_915,New,Ice Cream,Desserts,1,3.89,2.45,5,3.7,1.25,Transfer,Beach
8380,2025-01-12,13:37:00,CUSTOMER_3,VIP,Steak Tacos,Tacos,2,8.89,5.48,20,14.22,3.26,Cash,Beach
8381,2024-07-23,21:06:00,CUSTOMER_869,VIP,Chicken Tacos,Tacos,3,7.78,3.58,15,19.84,9.1,Cash,Mall
8382,2025-12-28,22:31:00,CUSTOMER_320,VIP,Ice Cream,Desserts,4,3.89,1.78,5,14.78,7.66,Transfer,Downtown
8383,2025-06-07,22:00:00,CUSTOMER_446,VIP,Steak Plate,Main Dishes,5,17.78,9.56,20,71.12,23.32,Cash,Beach
8384,2025-09-09,10:08:00,CUSTOMER_113,VIP,Guacamole,Appetizers,3,5.56,3.33,10,15.01,5.02,Cash,Downtown
8385,2025-08-24,22:08:00,CUSTOMER_119,VIP,Steak Plate,Main Dishes,5,17.78,11.57,5,84.45,26.6,Card,Downtown
8386,2024-02-29,13:11:00,CUSTOMER_694,Returning,Orange Juice,Drinks,3,3.89,2.45,20,9.34,1.99,Card,Downtown
8387,2025-12-30,12:44:00,CUSTOMER_374,VIP,Hamburger,Main Dishes,2,9.44,4.67,5,17.94,8.6,Transfer,Beach
8388,2024-02-17,11:01:00,CUSTOMER_710,Returning,Ice Cream,Desserts,3,3.89,1.58,15,9.92,5.18,Transfer,Downtown
8389,2025-07-09,22:30:00,CUSTOMER_68,VIP,Fish Soup,Seafood,5,10.0,6.76,0,50.0,16.2,Card,Downtown
8390,2025-02-11,21:18:00,CUSTOMER_591,VIP,Steak Plate,Main Dishes,2,17.78,10.18,5,33.78,13.42,Cash,Beach
8391,2025-03-07,20:14:00,CUSTOMER_16,New,Mixed Tacos,Tacos,4,10.56,5.25,10,38.02,17.02,Card,Mall
8392,2024-09-19,13:54:00,CUSTOMER_429,VIP,Pasta Alfredo,Main Dishes,2,12.22,7.34,5,23.22,8.54,Transfer,Mall
8393,2024-08-08,15:30:00,CUSTOMER_617,Returning,Garlic Shrimp,Seafood,4,15.56,8.29,5,59.13,25.97,Cash,Beach
8394,2024-06-25,13:20:00,CUSTOMER_574,VIP,Guacamole,Appetizers,4,5.56,3.37,20,17.79,4.31,Cash,Beach
8395,2025-10-24,16:20:00,CUSTOMER_799,Returning,Guacamole,Appetizers,3,5.56,3.68,5,15.85,4.81,Card,Mall
8396,2024-05-10,12:19:00,CUSTOMER_63,VIP,Fish Soup,Seafood,1,10.0,6.06,5,9.5,3.44,Transfer,Mall
8397,2025-03-18,10:13:00,CUSTOMER_718,Returning,Nachos,Appetizers,5,7.22,4.77,0,36.1,12.25,Transfer,Beach
8398,2024-06-14,17:08:00,CUSTOMER_406,New,Garlic Shrimp,Seafood,3,15.56,9.54,10,42.01,13.39,Card,Downtown
8399,2025-03-19,15:37:00,CUSTOMER_332,VIP,Grilled Chicken,Main Dishes,1,11.67,7.94,15,9.92,1.98,Transfer,Downtown
8400,2024-05-29,15:22:00,CUSTOMER_114,VIP,Hamburger,Main Dishes,1,9.44,4.57,15,8.02,3.45,Cash,Mall
8401,2024-01-08,18:39:00,CUSTOMER_987,VIP,Steak Plate,Main Dishes,1,17.78,9.29,10,16.0,6.71,Transfer,Downtown
8402,2024-12-11,21:44:00,CUSTOMER_734,New,Hamburger,Main Dishes,5,9.44,4.98,0,47.2,22.3,Transfer,Beach
8403,2024-06-24,19:50:00,CUSTOMER_982,VIP,Iced Tea,Drinks,1,3.06,1.83,15,2.6,0.77,Cash,Beach
8404,2024-01-23,11:20:00,CUSTOMER_937,VIP,Mixed Tacos,Tacos,4,10.56,7.25,10,38.02,9.02,Card,Downtown
8405,2024-09-01,21:46:00,CUSTOMER_434,New,Chicken Tacos,Tacos,3,7.78,3.42,0,23.34,13.08,Transfer,Beach
8406,2025-01-29,19:47:00,CUSTOMER_469,New,Orange Juice,Drinks,4,3.89,1.77,20,12.45,5.37,Cash,Downtown
8407,2025-02-16,22:11:00,CUSTOMER_137,VIP,Shrimp Aguachile,Seafood,4,13.89,9.56,5,52.78,14.54,Transfer,Downtown
8408,2025-01-05,19:23:00,CUSTOMER_113,VIP,Ice Cream,Desserts,5,3.89,2.41,20,15.56,3.51,Transfer,Beach
8409,2025-03-12,20:18:00,CUSTOMER_627,New,Steak Plate,Main Dishes,4,17.78,8.84,20,56.9,21.54,Transfer,Downtown
8410,2025-09-11,15:02:00,CUSTOMER_716,Returning,Cheese Fries,Appetizers,4,6.67,4.01,5,25.35,9.31,Transfer,Downtown
8411,2025-02-24,18:45:00,CUSTOMER_133,New,Cheesecake,Desserts,2,6.11,4.01,20,9.78,1.76,Transfer,Mall
8412,2024-05-18,20:48:00,CUSTOMER_709,Returning,Grilled Chicken,Main Dishes,5,11.67,4.67,20,46.68,23.33,Card,Mall
8413,2024-04-28,14:05:00,CUSTOMER_336,VIP,Cheesecake,Desserts,1,6.11,3.7,10,5.5,1.8,Transfer,Beach
8414,2024-07-14,20:49:00,CUSTOMER_282,New,Ceviche,Seafood,4,12.22,5.32,5,46.44,25.16,Transfer,Mall
8415,2024-09-13,18:25:00,CUSTOMER_894,VIP,Ceviche,Seafood,4,12.22,7.63,10,43.99,13.47,Cash,Mall
8416,2025-02-11,10:26:00,CUSTOMER_38,New,Fish Soup,Seafood,2,10.0,6.96,20,16.0,2.08,Cash,Beach
8417,2024-06-22,20:16:00,CUSTOMER_167,VIP,Ice Cream,Desserts,4,3.89,2.39,5,14.78,5.22,Transfer,Mall
8418,2024-11-05,12:52:00,CUSTOMER_106,New,Grilled Fish Fillet,Seafood,1,13.33,6.94,10,12.0,5.06,Cash,Downtown
8419,2025-11-05,14:02:00,CUSTOMER_608,VIP,Shrimp Tacos,Tacos,4,10.0,6.72,15,34.0,7.12,Transfer,Mall
8420,2025-09-15,22:13:00,CUSTOMER_443,Returning,Lemonade,Drinks,4,3.33,1.51,20,10.66,4.62,Card,Mall
8421,2024-11-13,22:50:00,CUSTOMER_263,VIP,Coffee,Drinks,4,2.78,1.47,15,9.45,3.57,Card,Beach
8422,2024-02-23,22:31:00,CUSTOMER_851,New,Chicken Tacos,Tacos,2,7.78,3.25,0,15.56,9.06,Transfer,Mall
8423,2024-03-22,19:38:00,CUSTOMER_608,Returning,Grilled Fish Fillet,Seafood,2,13.33,5.55,15,22.66,11.56,Transfer,Downtown
8424,2025-07-08,15:41:00,CUSTOMER_287,New,Pasta Alfredo,Main Dishes,3,12.22,5.46,0,36.66,20.28,Cash,Beach
8425,2025-05-26,16:35:00,CUSTOMER_258,New,Flan,Desserts,4,4.44,2.48,5,16.87,6.95,Transfer,Beach
8426,2025-08-16,16:50:00,CUSTOMER_271,New,Orange Juice,Drinks,5,3.89,1.61,15,16.53,8.48,Cash,Mall
8427,2024-01-31,14:59:00,CUSTOMER_127,New,Lemonade,Drinks,1,3.33,2.31,0,3.33,1.02,Cash,Downtown
8428,2024-06-03,12:22:00,CUSTOMER_633,Returning,Coffee,Drinks,2,2.78,1.61,5,5.28,2.06,Cash,Mall
8429,2024-12-25,18:58:00,CUSTOMER_411,Returning,Grilled Chicken,Main Dishes,3,11.67,7.33,20,28.01,6.02,Card,Downtown
8430,2025-02-14,16:20:00,CUSTOMER_753,Returning,Cheesecake,Desserts,5,6.11,3.72,5,29.02,10.42,Cash,Beach
8431,2024-08-12,22:23:00,CUSTOMER_391,Returning,Garlic Shrimp,Seafood,5,15.56,10.86,0,77.8,23.5,Card,Beach
8432,2024-10-13,16:28:00,CUSTOMER_719,VIP,Cheese Fries,Appetizers,4,6.67,4.62,5,25.35,6.87,Cash,Mall
8433,2025-05-14,17:21:00,CUSTOMER_416,New,Nachos,Appetizers,2,7.22,4.87,0,14.44,4.7,Cash,Mall
8434,2024-10-17,13:33:00,CUSTOMER_525,Returning,Ice Cream,Desserts,5,3.89,2.64,15,16.53,3.33,Card,Downtown
8435,2024-03-23,21:34:00,CUSTOMER_166,VIP,Brownie,Desserts,1,5.0,3.41,10,4.5,1.09,Transfer,Mall
8436,2024-07-16,18:15:00,CUSTOMER_87,Returning,Fish Tacos,Tacos,2,8.33,4.5,20,13.33,4.33,Cash,Downtown
8437,2025-02-03,11:19:00,CUSTOMER_446,Returning,Grilled Fish Fillet,Seafood,3,13.33,9.02,10,35.99,8.93,Transfer,Mall
8438,2025-10-19,13:10:00,CUSTOMER_745,VIP,Cheese Fries,Appetizers,5,6.67,4.56,10,30.02,7.22,Transfer,Downtown
8439,2024-02-13,16:23:00,CUSTOMER_559,New,Fish Tacos,Tacos,3,8.33,3.47,20,19.99,9.58,Transfer,Beach
8440,2024-08-20,20:22:00,CUSTOMER_905,VIP,Brownie,Desserts,3,5.0,3.19,15,12.75,3.18,Card,Downtown
8441,2025-05-01,12:07:00,CUSTOMER_299,Returning,Hamburger,Main Dishes,1,9.44,3.93,10,8.5,4.57,Transfer,Downtown
8442,2024-03-14,11:41:00,CUSTOMER_803,New,Fish Soup,Seafood,1,10.0,5.53,0,10.0,4.47,Card,Downtown
8443,2025-06-28,16:14:00,CUSTOMER_115,VIP,Grilled Fish Fillet,Seafood,3,13.33,5.88,0,39.99,22.35,Transfer,Mall
8444,2024-09-23,17:20:00,CUSTOMER_911,New,Steak Plate,Main Dishes,1,17.78,12.3,0,17.78,5.48,Card,Beach
8445,2024-04-27,18:22:00,CUSTOMER_124,VIP,Grilled Fish Fillet,Seafood,1,13.33,7.63,10,12.0,4.37,Card,Mall
